"id","dpto","muni","URNGcia1999","URNGcia2003","URNGcia2007","URNGcia2011","URNGcia2015","FRG1999","FRG2003","FRG2007","FRG2015","fulldcha1999","fulldcha2003","fulldcha2007","fulldcha2011","fulldcha2015","fullizq1999","fullizq2003","fullizq2007","fullizq2011","fullizq2015","pop73","ind73","lit73","govt_vi","ceh_govt_vi","rebels_vi","rebels_vi_pre78","elev_sd","elev_mean","elev_max","forest","coffee_yield","roads_all","roads_paved","roads_paths","roads_paved_sh","area","dist_guate","dist_panam","govt_vi_l","ceh_govt_vi_l","rebels_vi_l","rebels_vi_pre78_l","lpop73","larea","ldist_guate","ldist_panam","roads_dirt_sh"
"14-21","Quiche","Zacualpa",0.292991837883479,0.0554750869061414,0.0161486898232785,0.0256599321633977,0.0072048228201735,0.153954404728399,0.535486674391657,0.554844606946984,0.00132333480370534,0.153954404728399,0.815758980301275,0.592017062766606,0.724819348178735,0.292530510219085,0.292991837883479,0.078505214368482,0.0489538899045298,0.0256599321633977,0.157476841640935,11958,0.887,0.195,321,251,0,0,285.303409805485,1834.02834657089,2493.7900390625,0.737062404870624,1215,113084.402584702,6280.01539098791,88771.4281717971,0.0555338777713762,242.008414048673,57.423356324961,21.2850193564895,3.32661584544104,3.09059381314883,0,0,9.38915578944085,5.48897249434844,4.06771574695192,3.10391467498641,0.944466122228624
"14-4","Quiche","Chiche",0.449374846776171,0.314530685920578,0.208058353594998,0.173307099524512,0.0402128917800118,0.204952194165237,0.25586642599278,0.0908301493574158,0.0175044352454169,0.204952194165237,0.387635379061372,0.173324070857937,0.314969667158551,0.140153755174453,0.449374846776171,0.527075812274368,0.535081625564432,0.173307099524512,0.46528681253696,10974,0.937,0.118,1188,1145,0,0,96.2978954389471,1954.03150356408,2202.76391601562,0.313232830820771,1247,86868.5968189051,25396.6620392916,26906.6882148481,0.292357226538792,109.296990454503,65.6864373171592,10.7510775457478,4.69369263141833,4.65716971899312,0,0,9.30328411761892,4.69406886007791,4.20000159367216,2.46394494240652,0.707642773461208
"14-5","Quiche","Santo Tomas Chichicastenango",0.170073516227362,0.0428045846894014,0.0215253102631443,0.0276756467678321,0.0146485197137646,0.489779451317913,0.415947360973539,0.182656161491323,0.00395678406061456,0.489779451317913,0.565020517900099,0.35248982954838,0.457818035964971,0.193405359898976,0.170073516227362,0.337271826800623,0.36871105618209,0.0276756467678321,0.291090220289042,45733,0.977,0.142,1337,683,1,0,244.828658092156,2225.12447364119,2857.20043945312,0.610285714285714,748.666666666667,130253.178444981,28795.6422480509,62789.9055581936,0.221074392132505,241.325622232718,62.4084235853536,0,3.40899711649085,2.76848727180945,0.0216304152719494,0,10.7305754169495,5.48614715113276,4.14959671673982,0,0.778925607867495
"14-6","Quiche","Chinique",0.128896882494005,0.0156372165754496,0.0100064557779212,NA,0.00778210116731518,0.544964028776978,0.321344800625489,0.0367979341510652,0.00583657587548638,0.544964028776978,0.480453479280688,0.252743705616527,NA,0.148508430609598,0.128896882494005,0.32642689601251,0.517430600387347,NA,0.202118460873325,4353,0.671,0.279,237,129,0,0,150.495592323704,2094.54355506499,2430.61401367188,0.830903790087464,NA,56337.3044232715,14006.8093347939,37292.5793966178,0.248624059638324,63.2767142750767,69.8982927445916,18.3205216950368,4.01539532953988,3.42213448499266,0,0,8.3786205415523,4.14751739851898,4.26124635348217,2.9611678312685,0.751375940361676
"14-7","Quiche","Cunen",0.105070569785677,0.0279245283018868,0.061731843575419,0.0495486459378134,0.00462046204620462,0.383951907997909,0.459245283018868,0.207960893854749,0.00321782178217822,0.383951907997909,0.77188679245283,0.369413407821229,0.294784353059178,0.216336633663366,0.105070569785677,0.16377358490566,0.412988826815642,0.0495486459378134,0.329455445544554,9762,0.85,0.154,109,109,0,0,335.35413643712,2286.25638292042,3002.35571289062,0.768045417680454,550,161410.208911215,0,135996.135015449,0,226.206771918945,89.8359396606028,30.8471413491666,2.4986241929759,2.4986241929759,0,0,9.18625257644709,5.42144950098343,4.50905501853476,3.46094762443173,1
"14-9","Quiche","Joyabaj",0.152327746741155,0.0981898387587466,0.0861649642137447,0.087719298245614,0.000497265042267529,0.319428926132837,0.437861271676301,0.166076019734556,0.00323222277473894,0.319428926132837,0.709385457864314,0.288930581613508,0.391793241492994,0.175534559920438,0.152327746741155,0.192044417401886,0.37634632756584,0.087719298245614,0.237444057682745,32134,0.764,0.151,533,368,0,0,290.507237592174,1559.28329622024,2391.29370117188,0.530232558139535,1153,210219.414112708,52566.5170629557,110526.619235927,0.250055482671892,474.440909124052,31.7388982484933,9.52150414100292,2.86714821154697,2.52188483138687,0,0,10.3776699386033,6.16213707736372,3.4885639198341,2.3534211762718,0.749944517328108
"15-1","Retalhuleu","Champerico",0.230114623133032,0.0954063604240283,0.0315855969677827,0.0659028414298808,0.059793091355427,0.4633553317124,0.23562479922904,0.0770688566013898,0.00832894967560933,0.4633553317124,0.399614519755862,0.310549589387239,0.204674610449129,0.25013150973172,0.230114623133032,0.376164471570832,0.415161086544536,0.0659028414298808,0.260564615114852,12866,0.086,0.495,0,0,0,0,14.3903613148947,23.8768955898082,67.7900161743164,0.0208162147356889,768,151478.163951168,18100.8143647429,101414.614658735,0.119494545567492,335.576672968968,143.778525098272,64.8364671547332,0,0,0,0,9.46234345197094,5.8158504637415,4.97520516162062,4.18717389689049,0.880505454432508
"15-2","Retalhuleu","El Asintal",0.29220287660863,0.0510102683007618,0.0700701978302489,0.112703127730211,0.0259635974304069,0.443792581377744,0.329744948658496,0.0440331844288449,0.0159707351891506,0.443792581377744,0.443358728055648,0.282833439693682,0.245937445395771,0.273019271948608,0.29220287660863,0.326598211328254,0.405743458838545,0.112703127730211,0.287830121341899,11675,0.794,0.371,1,0,0,0,165.610003114996,279.92431859379,743.669189453125,0.485436893203884,NA,81013.4246762454,13119.8531061191,52424.5343106118,0.16194665462607,94.8323383566509,133.298628061794,39.3309122468615,0.0821817459222858,0,0,0,9.3652050825371,4.55211047299773,4.90006588800266,3.69711822818962,0.83805334537393
"15-3","Retalhuleu","Nuevo San Carlos",0.12959543394326,0.0109958184915595,0.0122632511241314,0.012967704633683,0.00605750362597048,0.523417827765654,0.25290382530587,0.05477585502112,0.00665472229331968,0.523417827765654,0.465231531671055,0.382068401689603,0.39836458247295,0.230441088644314,0.12959543394326,0.238655722471736,0.321705954489713,0.012967704633683,0.292893097858544,15850,0.334,0.416,0,0,0,0,232.799590681875,536.276213685335,1286.59106445312,0.701161562829989,1009,84136.996519086,16805.6821260484,49950.4396389183,0.199741883135038,87.0351198130716,126.767371264759,31.5496465810055,0,0,0,0,9.67092477930543,4.46631171321166,4.85021119842868,3.48276651086923,0.800258116864962
"15-4","Retalhuleu","Retalhuleu",0.276885930566432,0.025861082503719,0.0206885576361997,0.0236341198908044,0.0138187068165412,0.466066301226834,0.162261128275546,0.0370802609941117,0.00910934653329208,0.466066301226834,0.536789106305069,0.325924354145669,0.323809879959613,0.281805369358221,0.276885930566432,0.285272914521112,0.424221526709458,0.0236341198908044,0.179024440548623,38207,0.206,0.556,0,0,0,0,58.7429453352837,58.9110511294221,330.995269775391,0.0803870043000478,803.5,358372.694910192,47125.3185978747,212848.119988786,0.131498072445738,774.925477573875,127.726941714979,40.0558004072308,0,0,0,0,10.5507740238805,6.65276686676068,4.8576934300288,3.71493212694515,0.868501927554262
"15-5","Retalhuleu","San Andres Villa Seca",0.116945532217871,0.0142557022809124,0.0723013115121623,0.014772197169958,0.0120759513784063,0.594339622641509,0.235294117647059,0.116018383589284,0.0304282195916422,0.594339622641509,0.471788715486194,0.308709785898442,0.30516249416887,0.21466592516088,0.116945532217871,0.260804321728692,0.407353435713485,0.014772197169958,0.254786684674664,21618,0.372,0.381,0,0,0,0,100.657713596384,81.1923877297676,728.75634765625,0.0689655172413793,802,127483.507181171,21345.0041826445,70015.6018377419,0.167433455939602,432.36336999735,116.948922424799,29.888432553657,0,0,0,0,9.98128157997615,6.06926636894206,4.77025166994759,3.43038176280253,0.832566544060398
"15-6","Retalhuleu","San Felipe",0.11146195137354,0.011795166858458,0.008792965627498,0.00996763754045307,0.00807928471399332,0.551152510262078,0.161536248561565,0.0278443911537437,0.0072174943445007,0.551152510262078,0.412543153049482,0.368904876099121,0.368802588996764,0.337175482063988,0.11146195137354,0.268268124280783,0.320010658140155,0.00996763754045307,0.110416891091242,9843,0.224,0.585,0,0,0,0,226.873871767524,676.922924153035,1360.78393554688,0.609406952965235,1056,46244.8964260714,18635.5833805347,20218.1698981018,0.402975999964151,44.70374297514,111.939890950629,21.8666646197534,0,0,0,0,9.19451582162921,3.80005723357565,4.72685573869286,3.12968015654857,0.597024000035849
"15-7","Retalhuleu","San Martin Zapotitlan",0.103951890034364,0.0122292103424179,0.00376484216623226,0.009993881297165,0.00437201907790143,0.566151202749141,0.108665269042628,0.0390964378801043,0.0119236883942766,0.566151202749141,0.476240391334731,0.307848247900376,0.328778299000612,0.368839427662957,0.103951890034364,0.280223619846261,0.43845931074428,0.009993881297165,0.1810413354531,2456,0.304,0.506,0,0,0,0,74.4472337731421,563.646477302192,733.552124023438,0.563025210084034,NA,15967.7648275409,11168.4707737464,4799.29405379448,0.699438581064473,10.9024639032274,116.948922424799,29.888432553657,0,0,0,0,7.80628928926703,2.38898880985816,4.77025166994759,3.43038176280253,0.300561418935527
"15-8","Retalhuleu","San Sebastian",0.127594494210181,0.0105512097507731,0.00574551569506726,0.0357296137339056,0.0168084244633455,0.580948219357658,0.163907585955976,0.0738508968609865,0.00850546780072904,0.580948219357658,0.437329452428597,0.369674887892377,0.266094420600858,0.292426083434589,0.127594494210181,0.331089685282882,0.399243273542601,0.0357296137339056,0.0593357634669907,9738,0.549,0.394,0,0,0,0,43.1281830636652,319.55421903273,427.844909667969,0.378640776699029,NA,14511.2901431075,14511.2901431075,0,1,18.7135891936626,124.071346187459,36.6770973856429,0,0,0,0,9.18379103674265,2.92924995479396,4.82888434397502,3.62905241345121,0
"15-9","Retalhuleu","Santa Cruz Mulua",0.176128590971272,0.00312145289443814,0.0295673076923077,0.00196764320069961,0.0082815734989648,0.456224350205198,0.152383654937571,0.0442307692307692,0.00715226802183324,0.456224350205198,0.426503972758229,0.232692307692308,0.254481853957149,0.334086203651421,0.176128590971272,0.31044267877412,0.441826923076923,0.00196764320069961,0.269715791454922,4982,0.367,0.484,5,0,0,0,120.26588513663,192.730907629324,527.530029296875,0.166793602437167,959,99050.0369397169,16252.5395049849,68723.1799650467,0.16408413370786,121.03918633855,119.790161815062,33.8267400008825,0.694952054207429,0,0,0,8.51358669582213,4.79611434720495,4.79405484025585,3.55038548254929,0.83591586629214
"16-1","Sacatepequez","Alotenango",0.0357368753953194,0.00375469336670839,0.00297737197300516,0.00687876182287188,0.00326879557455368,0.665085388994307,0.16270337922403,0.149265581579992,0.0168468694996228,0.665085388994307,0.363704630788486,0.494442238983724,0.441673832043565,0.350766909730953,0.0357368753953194,0.415519399249061,0.309845176657404,0.00687876182287188,0.10711591651999,7371,0.703,0.467,0,0,0,0,636.353306875608,1709.95474370237,3921.75073242188,0.835514018691589,1029,17233.180143632,13821.4971854896,1630.37194970126,0.802028242628035,98.7762483138117,33.9670592833509,14.5990019654463,0,0,0,0,8.90530866118929,4.59285717417064,3.55440645498429,2.74720693563495,0.197971757371965
"16-10","Sacatepequez","San Miguel Duenas",0.124103695532267,0.0043010752688172,0.00345522602936942,0.014265335235378,0.00721715134790915,0.553226696083839,0.110967741935484,0.0230348401957961,0.00424538314582891,0.553226696083839,0.384516129032258,0.244169306075439,0.405373276271992,0.263638293355975,0.124103695532267,0.44989247311828,0.326806795277858,0.014265335235378,0.138824028868605,4215,0.339,0.579,0,0,0,0,496.186425361717,1957.90260375932,3849.314453125,0.854430379746835,1111,22000.4736600784,1403.26548230687,1831.27353012663,0.0637834213930223,43.9957918100982,34.4218895568182,9.63007364772005,0,0,0,0,8.34640487043596,3.78409398866481,3.56732997810338,2.36368712061961,0.936216578606978
"16-11","Sacatepequez","Santa Catarina Barahona",0.032258064516129,0.00217706821480406,0.00303951367781155,0.0113519091847265,0.0035056967572305,0.627363737486096,0.306966618287373,0.147720364741641,0.00569675723049956,0.627363737486096,0.518142235123367,0.351975683890577,0.273477812177503,0.427256792287467,0.032258064516129,0.339622641509434,0.273556231003039,0.0113519091847265,0.0942156003505697,1146,0.929,0.583,0,0,0,0,189.046092110445,1760.20727364676,2139.99389648438,0.505263157894737,NA,6952.60936895281,0,5373.90086584132,0,8.33086712474553,34.1088499263723,8.15574795798617,0,0,0,0,7.04403289727469,2.11996754736918,3.5584532333457,2.21438187418698,1
"16-12","Sacatepequez","Santa Lucia Milpas Altas",0.0328237410071942,0.00388407529130565,0.00378282153983089,0.00910931174089069,0.00355584289639567,0.487859712230216,0.15954586196594,0.124388072986204,0.0589946662356554,0.487859712230216,0.447266208544966,0.438807298620383,0.452597840755736,0.509455309519961,0.0328237410071942,0.353450851508814,0.274810858923008,0.00910931174089069,0.0505899466623566,2649,0.115,0.741,0,0,0,0,93.4552774510503,1933.13341800988,2249.54296875,0.535714285714286,NA,19647.6838924089,19647.6838924089,0,1,15.4479663701799,18.2087368411288,2.04171566696305,0,0,0,0,7.88193748927207,2.73747736815465,2.95536521934149,1.11242172035717,0
"16-13","Sacatepequez","Santa Maria de Jesus",0.085180356366797,0.00274306613837245,0.00105954651409197,0.0134135855546002,0.0145708873670407,0.541069100391134,0.417555623285584,0.299215935579572,0.0115110010199621,0.541069100391134,0.535202682109113,0.493960584869676,0.466380051590714,0.258341833017631,0.085180356366797,0.152392563242914,0.284170375079466,0.0134135855546002,0.1181698965467,7144,0.977,0.38,0,0,0,0,351.294370409997,2049.57937166528,3714.45727539062,0.711309523809524,1154,27802.8436170574,12817.673539979,6004.19488155948,0.461020236509737,61.7896214470002,22.5698179265682,8.15084351683483,0,0,0,0,8.87402812255634,4.12373541260972,3.15996699212262,2.21384606267063,0.538979763490263
"16-14","Sacatepequez","Santiago Sacatepequez",0.0769230769230769,0.0167622408469343,0.00670803286936106,0.0214786344110332,0.0170301762772632,0.709589969501864,0.304367004852228,0.0482978366593996,0.00876406732397172,0.709589969501864,0.454565505072783,0.441220861982224,0.496043409450599,0.352952893138134,0.0769230769230769,0.308557565063961,0.39023981217508,0.0214786344110332,0.103276566079076,7943,0.897,0.445,0,0,0,0,109.875237568935,2063.79635438948,2504.87548828125,0.272138228941685,1211,38302.6134029114,13623.3143652355,5871.68360553418,0.35567584441118,42.3767841996683,16.4913715105985,0,0,0,0,0,8.98004631663313,3.74660066982115,2.8617077027999,0,0.64432415558882
"16-15","Sacatepequez","Santo Domingo Xenacoj",0.112004287245445,0.00392618767177071,0.00385527876631079,0.0281621752852634,0.013118664281455,0.492497320471597,0.205339615233608,0.166666666666667,0.00616179685947128,0.492497320471597,0.42088731841382,0.307829181494662,0.442340373877155,0.351818723911747,0.112004287245445,0.337259521005104,0.476571767497034,0.0281621752852634,0.0765255416418207,2759,0.944,0.415,0,0,0,0,136.59500887391,1916.24407087392,2236.0361328125,0.5,NA,19073.3043560229,1994.73847047305,1920.91479707853,0.104582742100645,27.8773381327535,20.4805156402125,0,0,0,0,0,7.92262357421729,3.32781410546454,3.06714627494902,0,0.895417257899355
"16-16","Sacatepequez","Sumpango",0.0950535673581035,0.0137299771167048,0.00507020280811232,0.0347229131429709,0.0148411734073945,0.702530202872122,0.189403274071466,0.162246489859594,0.00911300121506683,0.702530202872122,0.363140292202077,0.264560582423297,0.260173117102776,0.360440895677834,0.0950535673581035,0.548494983277592,0.327093083723349,0.0347229131429709,0.148064572122895,10232,0.95,0.382,0,0,0,0,154.749692567808,1866.47261424446,2496.92138671875,0.358595194085028,NA,37726.8502690777,8836.38524448597,12942.8463965576,0.234220062938267,49.9055954725137,24.7028242662673,0,0,0,0,0,9.23327534325868,3.91013313018867,3.24660087949239,0,0.765779937061733
"16-2","Sacatepequez","Ciudad Vieja",0.0661566156615662,0.00430067314884069,0.00450180072028811,0.00576338677564707,0.0035769528228925,0.52002700270027,0.142670157068063,0.0820828331332533,0.00667053364269142,0.52002700270027,0.408189977561705,0.376500600240096,0.421670334276433,0.366782675947409,0.0661566156615662,0.340501121914734,0.297268907563025,0.00576338677564707,0.0734725444702243,8922,0.067,0.553,0,0,0,0,411.135740194127,1810.09801844015,3751.00830078125,0.420365535248042,NA,19374.2682397326,13136.6211392247,0,0.678044764151881,35.1745594801982,31.0718907858499,8.58629263451509,0,0,0,0,9.09627541568821,3.56032307926029,3.4679799700541,2.26033422755243,0.321955235848119
"16-3","Sacatepequez","Jocotenango",0.0968,0.0068514977692798,0.00505178075271533,0.0112889083735204,0.00888208269525268,0.4844,0.129222434671765,0.0289214448092953,0.00857580398162328,0.4844,0.451720841300191,0.334427885829755,0.42415607189829,0.420826952526799,0.0968,0.381771829190567,0.206617832786057,0.0112889083735204,0.0815722307299643,3426,0.215,0.654,0,0,0,0,200.324903401624,1819.28796981509,2477.57885742188,0.732673267326733,NA,3774.47641266472,3363.44460713627,411.03180552845,0.891102298546815,9.60075377747154,24.8053697974835,2.65139660500898,0,0,0,0,8.13914867888407,2.26184161387799,3.25058260195658,1.29510972591894,0.108897701453185
"16-4","Sacatepequez","Antigua Guatemala",0.0984476795624548,0.00956843077735251,0.00557103064066852,0.0142494714587738,0.00786855838225701,0.448805598005308,0.0960802428401742,0.0227045777053661,0.00876549249836921,0.448805598005308,0.517289164577009,0.28044358017554,0.427441860465116,0.319227005870842,0.0984476795624548,0.358255246139633,0.322383980659063,0.0142494714587738,0.061399217221135,26945,0.13,0.78,0,0,0,0,296.052336243196,1845.74070038226,3723.15942382812,0.64524765729585,1175,43972.5463306071,28513.3806408092,9426.18474923917,0.648435967897597,68.936447029259,22.6113786983065,1.49329797652716,0,0,0,0,10.2015530303676,4.23318502261615,3.16172874406878,0.913606322680496,0.351564032102403
"16-5","Sacatepequez","Magdalena Milpas Altas",0.0351274787535411,0.00337695230054875,0.00436388049681101,0.00753891050583658,0.0085978835978836,0.701416430594901,0.100464330941325,0.0745216515609265,0.0138888888888889,0.701416430594901,0.216547066272689,0.402148371936892,0.429474708171206,0.477733686067019,0.0351274787535411,0.461798227100042,0.33501174890903,0.00753891050583658,0.0798059964726631,2921,0.26,0.617,0,0,0,0,139.144586742118,2070.81721835666,2478.51342773438,0.557692307692308,NA,13710.5200731702,5248.72074632649,5678.84138617514,0.382824336226134,14.450311448634,20.2908810082848,4.75587926918838,0,0,0,0,7.97968130238774,2.67071596786485,3.05827885936836,1.75022181402898,0.617175663773866
"16-6","Sacatepequez","Pastores",0.110288675055514,0.0075046904315197,0.0031496062992126,0.00877335499593826,0.00523993381136238,0.58179126572909,0.117930849638167,0.0580708661417323,0.0103419746276889,0.58179126572909,0.272849102117395,0.275393700787402,0.292770105605199,0.387755102040816,0.110288675055514,0.512999195926025,0.409448818897638,0.00877335499593826,0.173469387755102,4592,0.156,0.672,0,0,0,0,157.375728624922,1806.03600774629,2267.96313476562,0.522248243559719,NA,27529.9519563204,5716.56566048117,10091.1629089126,0.207648951569229,39.0382846269524,26.707968395412,0.323160979680762,0,0,0,0,8.4320709379994,3.66454282172075,3.32172003952928,0.280023555493917,0.792351048430771
"16-7","Sacatepequez","San Antonio Aguas Calientes",0.216774193548387,0.00737265415549598,0.0060790273556231,0.0227022261406216,0.0209516350107695,0.542795698924731,0.248994638069705,0.0146909827760892,0.00704914822792246,0.542795698924731,0.553954423592493,0.305724417426545,0.342517081772096,0.312903857450558,0.216774193548387,0.401474530831099,0.395136778115502,0.0227022261406216,0.0605051889563344,3866,0.959,0.678,0,0,0,0,170.382313224144,1656.69115155857,2110.0791015625,0.366666666666667,NA,3869.08717977507,828.75320119996,671.033619117955,0.214198637221749,5.37723097955868,32.3912693638489,7.84204886164027,0,0,0,0,8.25997565976828,1.68217355386208,3.50829446952074,2.17951862147341,0.785801362778251
"16-8","Sacatepequez","San Bartolome Milpas Altas",0.098326359832636,0.00792682926829268,0.00755350398657155,0.0121152586771447,0.00849941383352872,0.601464435146444,0.140853658536585,0.0755350398657155,0.00937866354044549,0.601464435146444,0.36890243902439,0.304238355014687,0.315979043876883,0.383352872215709,0.098326359832636,0.49390243902439,0.305077633235418,0.0121152586771447,0.113716295427902,1513,0.672,0.86,0,0,0,0,97.8597007017734,2205.40786918734,2491.58642578125,0.597826086956522,NA,5662.03547263653,2266.70846856253,3395.327004074,0.400334558043141,8.38372753487319,20.6946334620992,0,0,0,0,0,7.32184971378836,2.1262926288246,3.07706492406722,0,0.599665441956859
"16-9","Sacatepequez","San Lucas Sacatepequez",0.0612972202423379,0.00559629486684678,0.00703351261894911,0.0118254993540694,0.00800968613206669,0.520669992872416,0.130644538788113,0.0875741277065232,0.00856850144360622,0.520669992872416,0.540138942493246,0.329747621017791,0.446685878962536,0.384930613765484,0.0612972202423379,0.314936318023929,0.238449868983588,0.0118254993540694,0.0892241780758126,4344,0.314,0.719,0,0,0,0,148.186870859445,2011.88453300089,2299.9580078125,0.627906976744186,NA,24531.8239396283,17317.1786047861,5550.43749655147,0.705906688691509,27.6843607594041,14.1611612610372,0,0,0,0,0,8.37655086161377,3.32086766022704,2.71873697761284,0,0.294093311308491
"17-1","San Marcos","Ayutla",0.0947154471544715,0.0513807531380753,0.0299558419859172,0.105283418342797,0.0317846125081799,0.575,0.256903765690377,0.0120539443847715,0.00775918481817332,0.575,0.558995815899582,0.27437641723356,0.414589548647868,0.300925493128915,0.0947154471544715,0.269958158995816,0.391574173529061,0.105283418342797,0.314106758904366,9477,0.174,0.639,0,0,0,0,23.894280167166,44.9409248705799,120.491806030273,0.0733695652173913,796.5,89546.6532082121,29054.1746424515,36895.1772864925,0.324458520799156,115.651051678156,171.230645750195,66.4836129801127,0,0,0,0,9.15662308947019,4.75057748226477,5.14883454218856,4.21188479773992,0.675541479200844
"17-10","San Marcos","La Reforma",0.374744226834259,0.157565130260521,0.0515263043948907,0.0615646258503401,0.0103554078240859,0.417714118678749,0.268286573146293,0.2032907555748,0.00102275632830478,0.417714118678749,0.684118236472946,0.355921195063867,0.247448979591837,0.222193812324214,0.374744226834259,0.259268537074148,0.206538211734142,0.0615646258503401,0.273587317821529,11573,0.821,0.416,7,7,0,0,707.591470672543,1201.89392329293,3022.55615234375,0.887096774193548,1241,44199.9897028154,0,25991.1385510835,0,74.296122473932,143.181373623759,33.6154621385736,0.473034114339264,0.473034114339264,0,0,9.35643007784808,4.30805876293165,4.971072046076,3.54430046485911,1
"17-11","San Marcos","Malacatan",0.148049981067777,0.101230228471002,0.119233449477352,0.163682121769432,NA,0.48163574403635,0.179173989455185,0.0567247386759582,NA,0.48163574403635,0.439015817223199,0.264320557491289,0.3339463749879,NA,0.148049981067777,0.32231985940246,0.362578397212544,0.163682121769432,NA,28923,0.475,0.357,2,0,0,0,217.455173736546,355.703763341624,1052.8017578125,0.450554751567776,941,155746.337578786,22652.1107724476,91601.7831031654,0.145442333505844,230.183056351577,168.008454779425,54.8360457153375,0.0668631172418482,0,0,0,10.2723924053325,5.43887488954576,5.12994874195232,4.02241964139324,0.854557666494156
"17-12","San Marcos","Nuevo Progreso",0.156933574152117,0.0924132364810331,0.0759046778464254,0.133664696399785,0.038727210961386,0.430664258478828,0.198950766747377,0.0773168578993822,0.0135884950741705,0.430664258478828,0.367231638418079,0.259311562224184,0.307495969908651,0.298607179254898,0.156933574152117,0.477199354317998,0.402824360105913,0.133664696399785,0.397803193296342,16144,0.454,0.387,0,0,0,0,702.665198512622,815.137588576608,3263.80126953125,0.755045233124565,1125,110884.677534927,0,63303.7895779454,0,131.991110131753,144.980329045758,34.2667891914189,0,0,0,0,9.68930374259339,4.88273457283171,4.98347188006779,3.56294170498689,1
"17-13","San Marcos","La Blanca",0.0618623833297157,0.040952847120248,0.00631619862015353,0.0224623603691112,0.0215584240048659,0.538311265465596,0.200195790504161,0.0982411816150034,0.00283841319186322,0.538311265465596,0.488986784140969,0.204936352152366,0.266148615832929,0.188551733459485,0.0618623833297157,0.359438733888073,0.346127684384414,0.0224623603691112,0.236939920254106,10429,0.206,0.428,0,0,0,0,5.09883202598362,9.1922864459076,30.6827354431152,0.0326370757180157,707,58227.6871367076,28118.3987129229,20537.7983107861,0.482904269353963,144.162167600836,169.447849766593,74.9249149502443,0,0,0,0,9.25234566612121,4.97093882982382,5.13842938346529,4.32974489075001,0.517095730646037
"17-14","San Marcos","Pajapita",0.046129962297627,0.0230294396961064,0.0047551954913702,0.0119429070783571,0.00387451568553931,0.583499667332003,0.308404558404558,0.162028883409651,0.0058742657167854,0.583499667332003,0.518518518518518,0.342726312081719,0.231867171570055,0.339332583427072,0.046129962297627,0.339981006647673,0.387284255019373,0.0119429070783571,0.182102237220347,7826,0.215,0.448,0,0,0,0,71.2214661556496,103.44186520348,343.600677490234,0.131924198250729,NA,86129.7588065637,25569.9460778121,43736.1101997603,0.296877019419488,125.872020567851,161.120614295947,56.8798421372156,0,0,0,0,8.96520680277036,4.83526568098978,5.08834059089645,4.05836917434449,0.703122980580512
"17-15","San Marcos","Rio Blanco",0.181899641577061,0.00477707006369427,0.00302480338777979,0.00633245382585752,0.00652072659524919,0.556451612903226,0.179936305732484,0.120992135511192,0.00838379133674895,0.556451612903226,0.361464968152866,0.286146400483969,0.434828496042216,0.387517466231952,0.181899641577061,0.448248407643312,0.329098608590442,0.00633245382585752,0.326967862133209,2750,0.279,0.501,0,0,0,0,115.97650084175,2525.97370923567,2774.19702148438,0.0168539325842697,NA,33964.775972209,0,23549.372220818,0,33.1149821231015,134.546589260567,15.1336014459643,0,0,0,0,7.91935619066062,3.49998581209387,4.90931541340432,2.7809041434679,1
"17-16","San Marcos","San Antonio Sacatepequez",0.096569250317662,0.0414141414141414,0.0148502391140196,0.0208615028008499,0.0117994100294985,0.560355781448539,0.231649831649832,0.0354895544928266,0.0651074589127686,0.560355781448539,0.479461279461279,0.315378806946892,0.380142939926598,0.471976401179941,0.096569250317662,0.396296296296296,0.303297256481248,0.0208615028008499,0.161820480404551,6443,0.87,0.411,0,0,0,0,205.634617152441,2577.57629463718,2856.376953125,0.312236286919831,0,45342.0683034618,9018.28885599184,25597.1709384553,0.198894518786284,43.8558736443599,133.536811932527,18.1577641334426,0,0,0,0,8.77074954913864,3.78090865840797,4.90183785625997,2.95270807123665,0.801105481213716
"17-17","San Marcos","San Cristobal Cucho",0.0683646112600536,0.0275862068965517,0.00497842681712579,0.0106215578284815,0.00214627703483573,0.563672922252011,0.200459770114943,0.0209093926319283,0.00643883110450718,0.563672922252011,0.412413793103448,0.25290408230999,0.390243902439024,0.244015189037477,0.0683646112600536,0.221609195402299,0.233322270162629,0.0106215578284815,0.217104176985306,6867,0.755,0.457,0,0,0,0,373.852801616153,1980.527064935,2885.78686523438,0.408602150537634,NA,15215.6180607327,0,5378.83995320086,0,25.4986568216011,138.600405692383,28.4077398974608,0,0,0,0,8.83448260862068,3.23862577711437,4.93878409642994,3.38125790151572,1
"17-18","San Marcos","San Jose El Rodeo",0.099668995954395,0.0760489510489511,0.0107290904657401,0.0633226609747421,0.0175493088988973,0.649135711658698,0.314393939393939,0.0199951231406974,0.00357198322720919,0.649135711658698,0.551282051282051,0.253840526700805,0.382604055496265,0.251125951234664,0.099668995954395,0.263403263403263,0.424042916361863,0.0633226609747421,0.499145830097841,8854,0.169,0.426,0,0,0,0,144.858402759833,543.060991322456,1021.10748291016,0.844444444444444,NA,53835.1378821806,7975.42597579309,20526.6377793791,0.148145361738415,49.4669733851435,160.422576215216,47.5860677156447,0,0,0,0,9.08862461329209,3.90130524255424,5.08402562347161,3.88333681729043,0.851854638261585
