"id","dpto","muni","URNGcia1999","URNGcia2003","URNGcia2007","URNGcia2011","URNGcia2015","FRG1999","FRG2003","FRG2007","FRG2015","UNE2003","UNE2007","UNE2015","PP2003","PP2007","PP2011","PP2015","censo1999","censo2003","censo2007","censo2011","censo2015","part1999","part2003","part2007","part2011","part2015","fulldcha1999","fulldcha2003","fulldcha2007","fulldcha2011","fulldcha2015","pop73","pop81","ind73","ind81","lit73","lit81","coop_all","coop_81","coop_81_96","coop_86_96","coop_post96","sh_prod_indig64","sh_superf_indig64","superf_by_prod64","share_arrenda64f","share_arrenda50","superf_by_prod50","superf_by_prod_change5064","change5064_share_arrenda","change5064_share_arrenda_abs","ig_evang_81","govt_ev","govt_vi","inclpac_ev","inclpac_vi","nopac_ev","nopac_vi","onlypac_ev","onlypac_vi","rebels_ev","rebels_vi","ceh_govt_ev","ceh_govt_vi","ceh_inclpac_ev","ceh_inclpac_vi","ceh_nopac_ev","ceh_nopac_vi","rebels_ev_pre78","rebels_vi_pre78","elev_sd","elev_mean","elev_max","forest","coffee_yield","roads_all","roads_paved","roads_paths","roads_paved_sh","area","dist_guate","dist_panam","govt_vi_l","inclpac_vi_l","nopac_vi_l","onlypac_vi_l","rebels_vi_l","rebels_vi_pre78_l","ceh_govt_vi_l","ceh_inclpac_vi_l","ceh_nopac_vi_l","lpop73","lpop81","larea","ldist_guate","lsuperf_by_prod_change5064","ldist_panam","compet1999","roads_dirt_sh"
"17-4","San Marcos","Concepcion Tutuapa",0.0534060846560847,0.0349608197709464,0.0338680926916221,0.0827658827658828,0.0753762720126744,0.500992063492063,0.340265220012055,0.113747771836007,0.0610566083724331,0.220464135021097,0.243649732620321,0.268905002742063,0.202983725135624,0.205325311942959,0.304738504738505,0.0642252147949546,13541,0,0,29047,29374,0.446643527065948,NA,NA,0.490412090749475,0.558691359705862,0.500992063492063,0.543248945147679,0.319073083778966,0.304738504738505,0.125281823167388,21469,27466,0.979,0.971,0.136,0.246,3,0,1,1,2,0.983582949308756,0.982537205952952,4.79953917050691,0.00150421179302046,0.00669818754925138,10.1000788022065,0.475198190479307,0.224569972393289,-0.00519397575623092,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323.514738929372,2575.30238389025,3434.90185546875,0.481037924151697,711.666666666667,173166.612310221,0,167771.84112711,0,230.139196831459,156.723485947166,8.93335604601421,0,0,0,0,0,0,0,0,0,9.97436531316957,10.2207041550902,5.43868432947638,5.06084341089025,-0.744023318854869,2.29589839135213,0.799666791549439,1
"17-5","San Marcos","El Quetzal",0.251629726205997,NA,0.0537181377712239,0.030018192844148,0.0313588850174216,0.500977835723598,NA,0.0650937434168949,0.0209059233449477,NA,0.252580577206657,0.308135131040751,NA,0.171476722140299,0.242722862340813,0.0646871686108165,8618,0,0,12057,12252,0.355999071710374,NA,NA,0.547068093223853,0.538769180541952,0.500977835723598,NA,0.236570465557194,0.242722862340813,0.0855930919557643,11672,14132,0.626,0.507,0.47,0.522,1,0,1,1,0,0.475352112676056,0.0708232445520581,14.5422535211268,0.0368098159509202,0.163390663390663,10.029484029484,1.44995031433087,0.225287144240971,-0.126580847439743,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396.439094211984,875.335588724409,2154.06640625,0.849297573435504,1241,64251.3268736673,0,19502.6320645272,0,72.071490093404,140.822731508591,33.9175514592573,0,0,0,0,0,0,0,0,0,9.36494809020262,9.55619700847904,4.27765854436302,4.95457790808094,0.371529289866677,3.55298960993501,0.937825520279998,1
"17-6","San Marcos","El Tumbador",0.137391304347826,0.0706816677696889,0.0290626733222407,0.026189539913488,0.0101101554247774,0.529096989966555,0.230708140304434,0.0843039378813089,0.00460238418590614,0.207809397749835,0.27465335551858,0.298098687188773,0.183322303110523,0.234498058790904,0.230987023200944,0.0384789497510186,19845,0,0,24925,24224,0.376669186192996,NA,NA,0.510130391173521,0.547143328929987,0.529096989966555,0.414030443414957,0.318801996672213,0.230987023200944,0.0430813339369247,26013,27365,0.403,0.245,0.468,0.589,2,0,0,0,2,0.2472647702407,0.0292477792477792,23.1553610503282,0.0584795321637427,0.126420454545455,16.671875,1.38888763563356,0.462579670149156,-0.0679409223817119,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484.639336848294,842.370719424113,2822.14111328125,0.902793296089386,1016,143756.451600326,19266.4400524702,65278.9282276019,0.134021394086959,164.657772116131,148.0464153568,37.3455544957906,0,0,0,0,0,0,0,0,0,10.1663516920453,10.217020103578,5.10386921157184,5.00425776989727,0.328503164627791,3.64663860181876,0.846566655853961,0.865978605913041
"17-7","San Marcos","Esquipulas Palo Gordo",0.029505220154335,0.0157190635451505,0.0076741440377804,0.00774526678141136,0.00552170601675552,0.506581933726736,0.38561872909699,0.0380755608028335,0.00666412795125666,0.15752508361204,0.238783943329398,0.167364813404417,0.347491638795987,0.353896103896104,0.394793459552496,0.0481721249047982,3647,0,0,6684,7474,0.604058129969838,NA,NA,0.695391980849791,0.702702702702703,0.506581933726736,0.733110367892977,0.391971664698937,0.394793459552496,0.0548362528560548,3763,4154,0.078,0.096,0.513,0.636,2,0,0,0,2,0.110874200426439,0.0827453495830661,3.32409381663113,0.0302267002518892,0.0393700787401575,9.34383202099738,0.355752737116983,0.767758186397985,-0.00914337848826831,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382.813527240399,2310.72896286096,3166.22338867188,0.826171875,NA,31714.5117000023,9637.25051661276,22077.2611833896,0.30387510322639,47.6695965272256,146.035653267297,33.2055290727073,0,0,0,0,0,0,0,0,0,8.23297179059344,8.33182700443606,3.864293805309,4.99067509660416,-1.03351934810788,3.53238729979418,0.772397809366957,0.69612489677361
"17-8","San Marcos","Ixchiguan",0.423908248786943,0.198558847077662,0.155407899593946,0.246600365333875,0.119094488188976,0.326863696515218,0.209367493995196,0.0239940937615356,0.0094488188976378,0.342273819055244,0.232558139534884,0.203346456692913,0.176140912730184,0.243263196751569,0.327379744266288,0.00590551181102362,6218,0,0,9008,9119,0.364586683821164,NA,NA,0.546958259325044,0.557078627042439,0.326863696515218,0.38550840672538,0.267257290513104,0.327379744266288,0.0153543307086614,7917,10465,0.904,0.881,0.255,0.429,1,0,0,0,1,0.907120743034056,0.893093093093093,5.15479876160991,0.0023696682464455,0.0116279069767442,8.39018087855297,0.614384699951658,0.203791469194313,-0.00925823873029869,3,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,293.211142850149,2892.98820593923,3555.65966796875,0.376315789473684,0,104568.920773873,0,74586.9455700474,0,104.970064728344,154.325536453202,30.4502390901221,0.225238110014691,0,0.225238110014691,0,0,0,0,0,0,8.97676762517143,9.2557916348801,4.65367521168412,5.04552314969047,-0.487133999881177,3.44840658534719,0.990582354874381,1
"18-1","Santa Rosa","Barberena",0.151961375980688,0.00390424329600329,0.00404577505490695,0.00446176437365865,0.00253742704897234,0.454677127338564,0.185143326826261,0.0516703271298116,0.00746003552397869,0.350868180417138,0.388856779563056,0.186450139558488,0.377170451042844,0.245520749046353,0.353834858240145,0.0781020045673687,17609,20090,0,27573,30345,0.470498040774604,0.484469885515182,NA,0.642149929278642,0.649365628604383,0.454677127338564,0.562313777869105,0.297191076176165,0.353834858240145,0.0855620400913474,21420,22584,0.114,0.043,0.414,0.564,3,0,2,0,1,0.0876447876447876,0.0106557761817584,8.22509652509653,0.0167910447761194,0.0540427314620863,12.8852115626309,0.638336164300985,0.310699409927109,-0.0372516866859669,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.213022446265,1149.64773430998,1626.50805664062,0.821237993596585,1157,123493.853295052,15874.4966404338,29381.1046830994,0.128544832126231,173.077254805086,27.0538504408236,0,0,0,0,0,0,0,0,0,0,9.97208034400174,10.0249969699333,5.1537380543867,3.33412589316555,-0.448890231109065,0,0.908363173879837,0.871455167873769
"18-10","Santa Rosa","San Rafael las Flores",0.0408280621046579,0.00125470514429109,0.000359195402298851,0.00173260179035518,0.00176678445229682,0.377228292121909,0.152655792555416,0.0125718390804598,0.00419611307420495,0.163111668757842,0.211206896551724,0.323321554770318,0.415725637808448,0.200790229885057,0.37770719029743,0.0335689045936396,3419,0,0,6111,6873,0.508628253875402,NA,NA,0.566683030600556,0.658809835588535,0.377228292121909,0.568381430363864,0.213362068965517,0.37770719029743,0.0377650176678445,4297,4966,0.002,0.004,0.499,0.629,2,0,0,0,2,NA,NA,16.6825,0.318791946308725,0.40990990990991,16.8490990990991,0.99011228445395,0.777712220665241,-0.0911179636011851,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,223.874953773042,1573.63246167193,2321.03051757812,0.536082474226804,1135.5,29548.3089311719,9697.87122464965,9182.95677265751,0.328203933674827,107.422400431724,31.0669320959879,15.6479636410741,0,0,0,0,0,0.209223517769532,0,0,0,8.365672383775,8.51036996606811,4.67676873045482,3.46782534639095,-0.00993692364455555,2.81228790510733,0.88683488524434,0.671796066325173
"18-11","Santa Rosa","Santa Cruz Naranjo",0.114472123368921,0.00290205562273277,0.00394574599260173,0.00368176724827917,0.00170542635658915,0.479537366548043,0.241354292623942,0.012577065351418,0.00806201550387597,0.364449818621524,0.444636251541307,0.0956589147286822,0.24328899637243,0.316399506781751,0.421002080998879,0.0598449612403101,6041,6596,0,8738,9106,0.558185730839265,0.62689508793208,NA,0.714923323414969,0.708324181858116,0.479537366548043,0.484643288996372,0.328976572133169,0.421002080998879,0.0679069767441861,6157,7235,0.048,0.008,0.524,0.657,5,1,1,0,4,0.0132352941176471,0.00224750667228543,10.4691176470588,0.106122448979592,0.136947218259629,10.8145506419401,0.968058497637282,0.774914965986395,-0.0308247692800373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.98607603379,1303.15550174161,1751.66613769531,0.713125845737483,1206,37984.6995652391,13463.2584540325,4034.49431259599,0.354438987490456,68.1997097110001,21.8270779087778,3.40849886702017,0,0,0,0,0,0,0,0,0,8.72534492491121,8.88668563906558,4.22244030840341,3.12794745886661,-0.032462762087993,1.48353423854597,0.866727368222568,0.645561012509544
"18-12","Santa Rosa","Santa Maria Ixhuatan",0.0106662003846826,0.00117311882017764,0.00206340273869818,0.00276486112856604,0.000498815313630128,0.437139360027977,0.253896430367019,0.209529169011443,0.00536226462152388,0.0916708563767387,0.254173700994185,0.24254894625265,0.260097201273672,0.314950290752204,0.382430564283021,0.0557426112981669,9857,10154,0,13019,13143,0.580196814446586,0.587650187118377,NA,0.611183654658576,0.610134672449212,0.437139360027977,0.51399363164069,0.524479459763647,0.382430564283021,0.0611048759196907,13061,14413,0.005,0.007,0.391,0.573,1,0,1,1,0,0.0023094688221709,0.00100908173562059,8.01039260969977,0.361498257839721,0.187620889748549,17.6673114119923,0.453401902694852,1.92674844642408,0.173877368091172,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.079782442664,1037.01253419867,1674.99853515625,0.766383495145631,1118.33333333333,71943.158047659,9163.4181001059,62779.7399475531,0.127370251025616,151.622441846021,48.5501428044968,1.40955971443243,0,0,0,0,0,0,0,0,0,9.47738596957752,9.5758858560831,5.02139349553752,3.90298514280003,-0.790976344413649,0.879444039705635,0.818120644103865,0.872629748974384
"18-13","Santa Rosa","Santa Rosa de Lima",0.0467058459635014,0.00424515786680817,0.00210084033613445,0.00538841490794791,0.00600139567341242,0.283637488400866,0.174847439639162,0.0226423902894491,0.0103279832519191,0.348368267444946,0.260504201680672,0.116957431960921,0.30910055717697,0.255368814192344,0.471486304445442,0.0735519888346127,6748,7145,0,10674,11744,0.479104919976289,0.527501749475157,NA,0.625913434513772,0.610098773841962,0.283637488400866,0.483947996816132,0.278011204481793,0.471486304445442,0.0838799720865318,8197,9390,0.014,0.008,0.578,0.616,2,0,2,1,0,0.00543478260869565,0.0020262603339277,13.4108695652174,0.245481927710843,0.22289156626506,16.7927710843373,0.798609681384017,1.10135135135135,0.0225903614457831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280.262143218824,1348.15756790148,2145.41430664062,0.740378741600489,1112.5,86304.6628437773,7404.67816167377,33944.9769884886,0.0857969652819014,150.58726496918,18.3855286922382,6.3930619721601,0,0,0,0,0,0,0,0,0,9.01152351265303,9.14740057220231,5.01454274983259,2.96452684401579,-0.224882961481323,2.00054198908549,0.943863396811933,0.914203034718099
"18-14","Santa Rosa","Taxisco",0.191572957593822,0.00597888309375398,0.00370453524921419,0.00549344641480339,0.00457891901598133,0.480016257959626,0.183055590891744,0.0599461158509205,0.00350152630633866,0.495484035110037,0.487202514593624,0.242233794217992,0.188652843149726,0.216883700044903,0.275154202004626,0.00772131441910576,15823,15890,0,18302,17946,0.466472855969159,0.494713656387665,NA,0.56693257567479,0.620639696868383,0.480016257959626,0.371708434041471,0.276829815895824,0.275154202004626,0.0112228407254444,16339,17992,0.09,0.013,0.483,0.644,5,1,3,2,2,0.089125102207686,0.00566551258077058,44.1627146361406,0.14721723518851,0.28639846743295,58.2298850574713,0.758420089487611,0.514029409822088,-0.13918123224444,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317.837512046431,182.109816629938,1941.85705566406,0.350428877769836,791.666666666667,184903.66339473,50367.6743862827,115719.206515719,0.27239954829212,519.169474390503,50.467175589546,17.5994062008757,0,0,0,0,0,0,0,0,0,9.70131016703082,9.79768249363915,6.25223037011467,3.94094423727159,-0.276517839088877,2.92312965552545,0.916800462474083,0.72760045170788
"18-2","Santa Rosa","Casillas",0.0369379014989293,0.00260663507109005,0.00204220558202859,0.00379320033717336,0.00252773486869822,0.522751605995717,0.179383886255924,0.0161107329248922,0.00744277489116697,0.264928909952607,0.200363058770138,0.134391237185789,0.402369668246445,0.309053778080327,0.44352346164653,0.0733043111922483,8354,9864,0,13138,13056,0.447210916926023,0.427818329278183,NA,0.541787182219516,0.545419730392157,0.522751605995717,0.58175355450237,0.325164511005219,0.44352346164653,0.0807470860834153,11187,12253,0.004,0.007,0.4,0.489,2,0,1,0,1,0.00169204737732657,0.000587889476778366,15.8299492385787,0.270911360799001,0.23938679245283,24.3325471698113,0.650566877692872,1.13168883722933,0.0315245683461711,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.637061364035,1515.45013247637,2120.1767578125,0.730422401518747,1141,94355.3529114306,7812.44858888583,50178.6202271718,0.0827981492074881,194.064522516758,28.4767966258889,6.16145011220994,0,0,0,0,0,0,0,0,0,9.32250766884693,9.41352608394945,5.26819069406,3.38360339879443,-0.429911176640229,1.96871249010446,0.763985044523108,0.917201850792512
"18-3","Santa Rosa","Chiquimulilla",0.0875053671103478,0.0170291531698288,0.0082378223495702,0.003661872408012,0.00397234073856113,0.469729497638471,0.104673762147154,0.147779369627507,0.00460987690647835,0.427487274409995,0.325429799426934,0.224020401157373,0.295048588616381,0.239255014326648,0.207579634695138,0.0458045216026678,24488,23352,0,31273,31703,0.475539039529565,0.462701267557383,NA,0.724778562977648,0.643188341797306,0.469729497638471,0.399722350763535,0.387034383954155,0.207579634695138,0.0504143985091462,29057,30248,0.077,0.009,0.468,0.609,8,0,3,2,5,0.127771060056429,0.0148947018741985,26.086658605401,0.342234089897641,0.419488597097443,47.5079474775397,0.549100939747692,0.815836454830127,-0.0772545071998016,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.429455536666,175.375985590941,1613.47229003906,0.271774569166279,819.25,262810.761429063,44656.2536520143,121850.938218228,0.169917903700712,540.274787053631,50.1310137292562,8.76689666149369,0,0,0,0,0,0,0,0,0,10.2770146971084,10.3171853455708,6.29207787504461,3.93439123540145,-0.599472993266082,2.27899877603604,0.85390471404202,0.830082096299288
"18-4","Santa Rosa","Cuilapa",0.0891118323989377,0.0172529089206901,0.00701344243132671,0.00736539736318774,0.00500834724540901,0.527441723222189,0.124515179884981,0.0339957140074031,0.00711330478333454,0.360572422094423,0.380576660822131,0.195252957828264,0.38424501805537,0.285797779076563,0.367827944317596,0.0317921172969442,15072,15317,0,22223,22725,0.449708067940552,0.488150421100738,NA,0.610943616973406,0.606248624862486,0.527441723222189,0.50876019794035,0.319793493083966,0.367827944317596,0.0389054220802787,14127,17014,0.018,0.013,0.488,0.61,3,0,1,1,2,0.00784313725490196,0.00164644714038128,18.1019607843137,0.15179392824287,0.207977207977208,25.641975308642,0.705950324279929,0.729858476893801,-0.0561832797343377,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.801448079659,919.969786709712,1873.79736328125,0.652941176470588,1137.33333333333,98360.4894298181,37017.4829176761,36474.3854517666,0.376345045986058,187.711650355049,37.8810169971411,0,0,0,0,0,0,0,0,0,0,9.55584313891166,9.74179181353583,5.23490701068623,3.66050613658402,-0.348210406174164,0,0.807866906810876,0.623654954013942
"18-5","Santa Rosa","Guazacapan",0.0760986066452304,0.0305002033346889,0.00282167042889391,0.00485030941629035,0.00248241621845263,0.536763129689175,0.276535176901179,0.108728367193378,0.00551648048545028,0.289955266368442,0.403686982693755,0.238449868983588,0.215534770231802,0.236079759217457,0.283826726877404,0.0648186457040408,7888,8042,0,9867,10450,0.591404665314402,0.61153941805521,NA,0.605959258133171,0.693875598086124,0.536763129689175,0.492069947132981,0.344808126410835,0.283826726877404,0.0703351261894911,8141,9560,0.416,0.348,0.497,0.613,1,0,0,0,1,0.464128843338214,0.0488333767022292,16.8799414348463,0.401253918495298,0.532399299474606,26.1295971978984,0.646008482526623,0.75367101138426,-0.131145380979308,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.026223006998,223.115090858,1413.03039550781,0.315988647114475,NA,52994.7142678463,19291.7129176434,14688.7605686342,0.364030888441799,98.0480595120714,55.3672985853129,18.2734277819961,0,0,0,0,0,0,0,0,0,9.00466830157398,9.16534300604545,4.58545776164663,4.0318891780307,-0.436942644439578,2.95872734839214,0.787788197208695,0.635969111558201
"18-6","Santa Rosa","Nueva Santa Rosa",0.0566838435889664,0.00795906765207504,0.00208027410670582,0.00393173833026602,0.00573804573804574,0.57138526826311,0.133598635588403,0.0553108174253549,0.00656964656964657,0.276861853325753,0.218428781204112,0.131309771309771,0.242325184764071,0.289647577092511,0.410992136523339,0.0618711018711019,14260,14918,0,19954,19405,0.462692847124825,0.471644992626357,NA,0.599077879121981,0.619685648028859,0.57138526826311,0.375923820352473,0.344958394517866,0.410992136523339,0.0684407484407484,16887,17011,0.006,0.006,0.526,0.658,6,2,3,1,3,0.0130753138075314,0.0108337258596326,7.77248953974895,0.151566469093988,0.17625681405209,9.19987886129618,0.844846943849202,0.859918352144929,-0.0246903449581015,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268.956623787534,1247.74245813557,2158.02709960938,0.658608058608059,1168,88168.3121414657,12588.4119874432,29667.9579188888,0.142777055403365,126.511689767619,27.970926990384,3.19965222679802,0,0,0,0,0,0,0,0,0,9.73429937413214,9.74161547260958,4.84033471312829,3.36629280955666,-0.168599799570668,1.43500171871762,0.735082443438407,0.857222944596635
"18-7","Santa Rosa","Oratorio",0.0183220829315333,0.00162450684613599,0.00227272727272727,0.0042817679558011,0.000965367442982985,0.514464802314368,0.247853330239035,0.034280303030303,0.00555086279715217,0.182873056393595,0.402462121212121,0.152648726921685,0.455093989324669,0.211174242424242,0.390331491712707,0.0748159768311814,8905,8663,0,12638,13239,0.465805727119596,0.497402747316172,NA,0.572875454977053,0.625953621874764,0.514464802314368,0.702947319563704,0.245454545454545,0.390331491712707,0.0803668396283335,11773,12270,0.002,0.007,0.348,0.566,2,1,2,1,0,0.0244044160371877,0.00296177459661247,18.8338175479372,0.617571059431525,0.699630314232902,41.3678373382625,0.455276822762916,0.882710549940435,-0.0820592548013774,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.394379443603,632.364290152532,1469.51721191406,0.42724899121766,1088.2,159614.957948762,27680.8052959772,82033.0178845188,0.173422376271672,389.076636591267,49.9220693349105,0,0,0,0,0,0,0,0,0,0,9.3735640530782,9.41491253770496,5.96377633344672,3.93029641180515,-0.786849643355716,0,0.753842402003405,0.826577623728328
"18-8","Santa Rosa","Pueblo Nuevo Vinas",0.0468181818181818,0.0074930421751231,0.00247087892693258,NA,NA,0.493409090909091,0.167844144722757,0.0863042710907166,NA,0.430100620852066,0.365337098482174,NA,0.30357525155213,0.165548888104483,NA,NA,10550,10107,0,13246,14424,0.417061611374408,0.462154942119323,NA,0,0,0.493409090909091,0.471419396274888,0.251853159195199,NA,NA,12882,14553,0.043,0.016,0.445,0.575,3,0,2,0,1,0.00735895339329518,0.000632175188388206,32.335241210139,0.0623836126629423,0.111436950146628,22.8020527859238,1.41808465727701,0.559810839949035,-0.0490533374836853,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312.50088362914,1049.05450638239,1943.87182617188,0.82264449722882,1099.33333333333,127322.381338061,33059.6804462963,36548.4438496273,0.259653331165065,233.751428750147,33.025781483402,0,0,0,0,0,0,0,0,0,0,9.46358626710684,9.58555243691333,5.45425828045021,3.52711851619154,0.349307128215727,0,0.800556559917355,0.740346668834935
"18-9","Santa Rosa","San Juan Tecuaco",0.0892646480534801,0.00128452151573539,0.00308468872686483,0.00279755849440488,0.00147617039223956,0.49547778214707,0.338471419396275,0.0210319685922602,0.00147617039223956,0.159922928709056,0.429613011777902,0.215099114297765,0.348426461143224,0.167694896242288,0.368769074262462,0.203500632644454,3911,4303,0,5593,6161,0.650217335719765,0.723681152684174,NA,0.703021634185589,0.769680246713196,0.49547778214707,0.686897880539499,0.188726864834549,0.368769074262462,0.204976803036693,3634,4679,0.002,0.003,0.374,0.533,2,0,1,0,1,0.00383141762452107,0.000396196513470681,19.3409961685824,0.0757575757575758,0.25201072386059,13.2252010723861,1.46243494240447,0.300612508059317,-0.176253148103014,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.846565507385,329.872103880647,894.894714355469,0.504983388704319,910,29942.8133374325,0,23629.7803290229,0,83.7576858691428,61.8976822439216,15.989731062967,0,0,0,0,0,0,0,0,0,8.19808924895612,8.45083969086622,4.42792793806628,4.14150931475914,0.380102815308433,2.83260910642183,0.834990889689863,1
"19-1","Solola","Concepcion",0.407258064516129,0.0092899800928998,0.00497866287339972,0.0209840810419682,0.00554938956714761,0.155913978494624,0.448573324485733,0.0213371266002845,0.00147983721790603,0.188453881884539,0.705547652916074,0.256751757306696,0.0225613802256138,0.121621621621622,0.373371924746744,0.167961524232334,1513,2043,0,2919,3370,0.491738268341044,0.737640724424865,NA,0.473449811579308,0.802077151335312,0.155913978494624,0.471134704711347,0.142958748221906,0.373371924746744,0.16944136145024,1498,1790,0.995,0.993,0.144,0.237,1,0,0,0,1,0.994736842105263,0.801550387596899,3.39473684210526,0.0185185185185185,0,7.33950617283951,0.462529325837723,Inf,0.0185185185185185,0,5,63,1,22,4,41,0,0,0,0,2,33,1,22,1,11,0,0,190.562948386798,2106.41714670507,2612.56665039062,0.660098522167488,1014,7982.4650025922,5447.73016272553,1091.07117505083,0.682462141826673,18.4907841709306,69.3841431827345,3.07111811107624,3.76250333047401,2.75278442605035,3.34532613090451,0,0,0,3.13677046624741,2.75278442605035,2.12143774641186,7.31188616407716,7.4899708988348,2.91727245504222,4.2539679989123,-0.771045316823111,1.40391768189198,0.936826150422014,0.317537858173327
"19-10","Solola","San Pablo La Laguna",0.160337552742616,0.121939510321651,0.00422427035330261,0.0138357374153665,0.0154574918972825,0.385171790235081,0.125300048007681,0.0341781874039939,0.0037397157816006,0.359097455592895,0.429339477726574,0.362752430815258,0.159865578492559,0.175499231950845,0.257285840447454,0.135128396908502,2345,0,0,4128,4593,0.707462686567164,NA,NA,0.822916666666667,0.87328543435663,0.385171790235081,0.28516562650024,0.209677419354839,0.257285840447454,0.138868112690102,2040,2811,0.997,0.998,0.212,0.307,0,0,0,0,0,1,1,2.37440758293839,0.015,0.0445544554455446,1.5990099009901,1.48492362771998,0.336666666666667,-0.0295544554455446,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.461854872069,1840.56828724905,2487.05810546875,0.14,NA,4139.12964408847,2832.91422747632,0,0.684422685702128,4.60614019764713,85.451866365108,5.53959887877816,0,0,0,0,0,0,0,0,0,7.62070508683826,7.94129557090653,1.52739023898284,4.45958780085066,0.395363341787347,1.87787583006797,0.949449565651182,0.315577314297872
"19-11","Solola","San Pedro La Laguna",0.199617172545803,0.0144540804981099,0.00516414607156031,0.0310077519379845,0.0541984732824427,0.404156412359858,0.205692684011563,0.0390999631132423,0.00244274809160305,0.322881921280854,0.33548506086315,0.21206106870229,0.411607738492328,0.126706012541498,0.31664981462757,0.00778625954198473,4517,5302,0,7078,7501,0.809608147000221,0.848170501697473,NA,0.838372421588019,0.873216904412745,0.404156412359858,0.617300422503891,0.16580597565474,0.31664981462757,0.0102290076335878,4726,5684,0.982,0.985,0.37,0.504,3,0,1,1,2,0.983108108108108,0.726137377341659,3.78716216216216,0.0228136882129278,0.15296803652968,3.23744292237443,1.16980044219113,0.149140230406901,-0.130154348316753,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324.543704046023,2046.78078923321,3017.419921875,0.837259100642398,1164,23605.6020279912,3690.70394596453,0,0.156348647307878,42.7774756469784,81.5322445836131,10.5047062756218,0,0,0,0,0,0,0,0,0,8.46083445774685,8.64541048921699,3.75601169412872,4.41318906041897,0.156833172032473,2.44275619301122,0.958163699376288,0.843651352692122
"19-12","Solola","Santa Catarina Ixtahuacan",0.288069073783359,0.0504763258922224,0.0508316361167685,0.0153866046030515,0.00504186132568574,0.225863422291994,0.149580548841177,0.0245247793618466,0.00263656968407419,0.188113180719465,0.288441955193483,0.194874878579028,0.298734537181857,0.063306177868296,0.373803982415309,0.351450113326241,10915,0,0,23738,25879,0.466880439761796,NA,NA,0.65161344679417,0.835387766142432,0.225863422291994,0.448315086023034,0.0878309572301426,0.373803982415309,0.354086683010315,16111,19650,0.997,0.993,0.124,0.241,7,0,2,0,5,0.988542621448213,0.974514801019408,2.33776351970669,0.00280112044817927,0.0223741454319453,2.35487880671224,0.992731988178429,0.125194522253346,-0.019573024983766,12,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,598.978943232132,1758.19828244392,3011.42846679688,0.810511089681774,737.333333333333,77275.4209576598,7876.07888743037,47769.4518775911,0.101922173827377,190.56495770117,89.9354815162253,0,0,0,0,0,0.117017219973549,0,0,0,0,9.68725754749099,9.88583261729741,5.24999312175246,4.51015026073432,-0.00729455249630699,0,0.996130456922535,0.898077826172623
"19-13","Solola","Santa Catarina Palopo",0.0792540792540792,0.0038572806171649,0.00777000777000777,0.0111801242236025,NA,0.523310023310023,0.227579556412729,0.0372960372960373,NA,0.402121504339441,0.439005439005439,NA,0.241080038572806,0.132867132867133,0.179503105590062,NA,1191,0,0,2095,2345,0.720403022670025,NA,NA,0.768496420047733,0,0.523310023310023,0.468659594985535,0.17016317016317,0.179503105590062,NA,1036,1227,0.979,0.997,0.089,0.286,1,1,1,0,0,0.96551724137931,0.63855421686747,3.81609195402299,0.0967741935483871,0,3.93258426966292,0.970377668308703,Inf,0.0967741935483871,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.371982829514,1929.78039863515,2256.18481445312,0.507246376811594,1168,9877.9627447106,9877.9627447106,0,1,6.29904166834722,68.4513861582325,10.8315473525517,0,0,0,0,0,0,0,0,0,6.94312242281943,7.11232744471091,1.84039750569129,4.24062702808299,-0.0300699344894147,2.47076946846911,0.802814318548584,0
